word_id,Topic,Topic_Frequency
22407,3,2.777466e-05
18736,3,2.852716e-05
3938,3,2.8098093e-05
5477,2,2.953624e-05
5477,3,0.00017868915
5477,5,0.000109331064
5477,7,6.37737e-05
5477,8,4.699668e-06
1758,3,2.7113645e-05
1758,7,3.9691546e-08
11894,0,3.2094857e-08
11894,3,1.85433e-05
11894,6,9.800504e-05
11894,7,1.5818961e-05
24371,3,2.8500182e-05
6695,0,3.689468e-05
6695,1,3.972858e-08
6695,2,6.969689e-05
6695,3,0.00021035661
6695,5,0.0003513607
6695,6,2.0394596e-07
6695,7,0.0002239839
6695,9,6.5388e-05
22855,3,9.907522e-05
22855,5,3.58736e-05
18403,3,2.7459166e-05
18403,7,2.0871301e-08
22852,0,7.356865e-08
22852,2,7.136434e-05
22852,3,0.00025801023
13499,3,2.8299493e-05
2754,3,2.7407079e-05
2754,7,2.239232e-08
7663,3,6.257362e-05
7663,7,3.0933865e-08
15867,0,0.0019351969
15867,1,3.3856537e-08
15867,2,0.00029751533
15867,3,3.287846e-05
15867,4,8.046777e-08
15867,5,2.0612815e-07
15867,7,1.0162518e-05
15867,8,4.6328413e-08
15867,9,2.1211786e-08
9916,3,2.2995871e-05
9916,7,9.900174e-07
9263,7,2.9996163e-05
24474,0,9.0831076e-05
24474,2,0.000111656605
24474,3,0.0001057203
24474,4,1.2876697e-08
24474,5,1.08970106e-07
24474,7,0.00045701297
24474,8,0.00057109847
24474,9,1.38658915e-08
16206,0,2.0268488e-05
16206,3,2.5343368e-05
16206,7,2.8163524e-07
23775,0,4.3232714e-05
23775,2,2.7254418e-05
23775,3,3.39276e-05
23775,4,0.00029746088
23775,5,7.204439e-05
23775,6,0.00011174673
23775,7,0.00022055405
23775,8,1.2082655e-08
23775,9,0.0004538117
10859,0,2.7787828e-05
10859,1,9.33775e-05
10859,2,4.0067134e-05
10859,3,4.3272434e-05
10859,5,3.9090498e-08
10859,6,2.1712203e-06
10859,7,5.9141676e-05
22983,3,2.7174325e-05
22983,7,3.6393775e-08
16255,2,0.000140515
16255,6,6.600588e-05
16255,7,0.00013416196
16255,8,1.6204686e-08
16255,9,0.00012675732
9289,3,2.8513641e-05
8661,0,2.3031846e-05
8661,1,5.801932e-06
8661,2,0.00019426385
8661,3,0.00051818736
8661,4,0.0009567393
8661,5,0.0004794121
8661,6,0.00040169572
8661,7,0.0005396913
8661,8,0.0003920286
8661,9,0.00040386157
12781,3,2.7389076e-05
12781,7,2.3428134e-08
20768,2,0.00020848903
20768,3,0.00010243861
20768,5,1.3661035e-05
20768,6,0.00010466574
20768,7,5.7676312e-05
20768,8,3.385042e-05
7455,0,0.00054981373
7455,1,3.1027405e-08
7455,2,0.0004979343
7455,3,0.0005654201
7455,4,0.00019050228
7455,5,2.9362089e-05
7455,6,0.00055013795
7455,7,0.0008180966
7455,8,0.0003805958
7455,9,0.00030599118
12638,3,2.8445089e-05
18404,3,2.8257176e-05
7235,3,2.8544522e-05
8218,0,7.6164324e-05
8218,3,5.1915933e-05
8218,5,8.991938e-05
8218,6,6.593598e-05
8218,7,2.7081474e-05
8218,8,3.9010567e-05
11973,3,2.823972e-05
1828,3,2.4978857e-05
1828,7,1.0786319e-05
1828,8,7.4744334e-05
10565,0,3.2132455e-05
10565,2,0.00036879675
10565,6,4.484559e-05
10565,7,0.00017737705
10565,8,2.5805858e-07
13142,0,4.1339e-05
13142,2,7.268767e-05
13142,3,0.00014734316
13142,6,0.00013900196
13142,7,0.00011774286
13142,8,7.3447236e-06
24175,7,3.0025727e-05
17776,3,2.5931853e-05
17776,7,1.7348694e-07
10634,0,0.0010628464
10634,1,1.9361723e-08
10634,2,0.00036447926
10634,3,0.0002221207
10634,4,1.0599235e-06
10634,5,0.00012326994
10634,6,9.401908e-05
10634,7,0.00013418165
10634,8,0.00017164976
10634,9,7.478412e-05
1632,1,1.0127296e-08
1632,3,4.2377764e-05
1632,4,0.00028931512
1632,5,7.219719e-08
1632,6,5.1772207e-05
1632,7,0.00010715876
1632,8,3.165626e-05
14871,0,0.00045382552
14871,1,7.2226765e-05
14871,2,0.00038042307
14871,3,0.0003385367
14871,4,7.895659e-07
14871,5,1.060508e-06
14871,6,9.504185e-05
14871,7,0.00035393127
14871,8,2.7132153e-08
14871,9,0.00081169145
20931,3,2.7907337e-05
16681,0,2.1093253e-08
16681,2,2.9410288e-05
16681,3,5.9784685e-05
16681,6,3.628446e-05
16681,7,1.8259925e-05
17131,0,5.211555e-05
17131,1,1.8726194e-08
17131,2,2.0883856e-05
17131,3,0.00063985493
17131,4,1.277276e-08
17131,5,1.4934745e-05
17131,6,7.559932e-06
17131,7,0.0003080011
17131,8,0.00032762226
17475,0,8.74897e-05
17475,1,2.3924956e-08
17475,2,7.608236e-05
17475,3,0.00088020635
17475,4,2.4480741e-08
17475,5,1.40370995e-08
17475,6,1.0551808e-05
17475,7,0.0005445101
17475,8,0.0004457775
17475,9,1.6119174e-08
18406,3,2.6491925e-05
18406,7,9.676781e-08
7190,0,2.6075721e-08
7190,1,6.545838e-05
7190,2,0.00028934825
7190,3,0.00018355245
7190,5,2.3166317e-08
7190,6,1.075004e-08
7190,7,8.4963074e-05
7190,8,1.3573135e-08
16682,3,2.819021e-05
16764,3,2.8211563e-05
5841,2,1.2966877e-06
5841,3,2.3668323e-05
5841,4,0.00010953917
5841,6,7.631156e-05
5841,7,0.00011682455
5841,8,0.00013381196
19237,6,2.5114365e-05
19237,7,4.2143885e-05
21625,7,1.7802044e-05
22480,7,1.7931952e-05
9094,3,2.8307777e-05
3293,0,0.00045625263
3293,2,4.744691e-05
3293,3,5.116648e-06
3293,4,0.00030270097
3293,5,0.002504238
3293,6,0.00022840702
3293,7,0.00020992155
3293,9,1.6443117e-08
12582,0,6.274865e-05
12582,3,0.00015993354
12582,7,2.60637e-05
12582,8,1.3913134e-05
14221,0,1.309738e-05
14221,3,0.000117865864
14221,7,2.1424272e-05
24001,7,1.8001347e-05
12856,2,0.00011890705
12856,3,0.0002516067
12856,5,7.6159675e-05
12856,6,5.5096512e-05
12856,7,0.00012773371
12856,8,3.7216364e-07
12856,9,0.0001212872
18397,3,2.7882968e-05
93,0,7.821949e-05
93,1,0.00070798205
93,2,0.0003233058
93,3,8.212599e-05
93,5,0.000449696
93,8,1.7308231e-08
6280,3,2.4714063e-05
6280,7,4.245231e-07
8410,2,0.00011219704
8410,3,5.680476e-05
8410,5,0.00019280007
8410,6,0.0001324038
22850,0,2.857448e-05
22850,5,3.213527e-05
22850,7,3.902854e-05
1751,3,2.6148751e-05
1751,7,1.401474e-07
8817,0,2.0335789e-05
8817,2,2.5194584e-05
8817,3,5.7918787e-05
8817,4,0.00012011906
8817,9,0.00045502943
22613,3,2.6630789e-05
22613,7,8.016827e-08
18412,3,2.8571922e-05
10480,2,7.348405e-05
10480,3,3.393449e-05
10480,7,8.5891166e-05
8075,0,3.4116794e-05
8075,1,1.4363056e-05
8075,2,0.00011853319
8075,3,0.00032376396
8075,4,0.000457207
8075,5,1.1659388e-05
8075,6,1.2531731e-05
8075,7,0.00039743024
8075,8,0.00011875949
428,0,4.5094805e-07
428,2,2.978144e-05
428,5,2.474235e-08
428,6,9.229711e-07
428,7,0.00032061271
428,9,6.163718e-05
2796,7,1.7984496e-05
2390,3,2.711913e-05
2390,7,3.965515e-08
17622,0,0.00014038173
17622,1,9.3783834e-05
17622,3,4.8719092e-05
6192,3,2.8472747e-05
23251,0,0.0001781304
23251,2,0.00038123113
23251,3,0.00028330318
23251,4,0.0003039518
23251,5,0.00018177835
23251,6,0.00035671977
23251,7,8.0859056e-05
23251,8,0.00022298687
23251,9,0.00031663547
3539,2,2.9524748e-05
3539,7,5.3298445e-05
16992,3,4.2253912e-05
16992,6,7.2071954e-05
16992,7,2.6845377e-08
10408,7,1.7897662e-05
18395,3,2.8407409e-05
15848,0,0.005075172
15848,1,0.00055876566
15848,2,0.0006683315
15848,3,9.463016e-05
15848,4,4.5231645e-05
15848,5,4.5874256e-08
15848,6,1.0992437e-06
15848,7,0.00012273714
15848,8,8.882261e-06
15848,9,7.321083e-05
17758,3,5.8285437e-05
17758,7,6.0600094e-05
17758,8,2.1266225e-05
18192,0,3.513612e-05
18192,2,4.677854e-05
18192,3,0.00018595994
18192,4,0.0006228264
18192,5,0.0004969594
18192,6,6.237664e-05
18192,7,0.0001237667
18192,9,0.0001664726
16615,3,2.6732521e-05
16615,7,7.125854e-08
16785,3,2.6446995e-05
16785,7,9.949813e-08
10051,0,1.8889767e-05
10051,2,0.00015114603
10051,3,4.3446522e-05
10051,5,0.00019980504
10051,6,6.174361e-05
10051,7,6.123589e-05
11585,1,0.00023531653
11585,2,0.000955266
11585,3,0.00011476563
11585,5,0.00032460399
11585,7,0.0001427678
1466,0,1.1152824e-08
1466,1,0.00020307097
1466,2,0.0016204813
1466,3,0.00044475833
1466,5,0.0003286534
1466,6,4.2333613e-05
1466,7,0.0001612322
13576,0,5.1012106e-05
13576,2,0.00010850352
13576,3,0.00024687857
13576,5,0.0003198358
13576,6,0.00044937362
13576,7,0.00016903452
13576,8,0.00077778124
13576,9,6.76735e-07
3793,0,0.0013199381
3793,1,2.9967953e-08
3793,2,0.0002599545
3793,3,0.00035826367
3793,4,4.7425345e-08
3793,5,5.5637996e-05
3793,6,0.00021469136
3793,7,0.00040136892
3793,8,0.0003240627
3793,9,7.038243e-08
16624,0,1.9464356e-05
16624,2,2.0376692e-05
16624,7,4.481925e-05
21741,3,2.8420198e-05
13179,3,3.8914437e-05
13179,6,3.3433214e-05
13179,7,1.0201896e-05
17392,3,2.8077628e-05
15870,0,2.0369542e-05
15870,6,5.1253995e-08
15870,7,0.0001623075
15870,8,7.8469035e-05
15870,9,0.0003298409
5141,3,2.8384227e-05
23969,3,2.8440316e-05
18405,3,2.7265962e-05
18405,7,3.011475e-08
20402,6,3.1691965e-05
20402,7,9.927195e-05
17420,3,2.828271e-05
5980,3,0.00013483163
5980,4,7.261139e-05
5980,6,5.0169103e-05
5980,7,5.929393e-05
5980,9,0.00015676583
11904,0,2.5089037e-05
11904,3,0.000113019974
11904,4,1.4792801e-08
11904,7,8.222405e-06
14654,3,2.840394e-05
20404,3,2.8223592e-05
18401,3,2.731299e-05
18401,7,2.7314508e-08
11873,0,0.00010036437
11873,2,2.6241509e-05
11873,3,0.0002557664
11873,4,0.00014578734
11873,5,0.00016806813
11873,6,0.00016907272
11873,7,6.9171656e-05
11873,9,4.3631295e-05
23961,3,2.80896e-05
11495,0,2.3192482e-05
11495,2,2.92121e-05
11495,3,2.8893613e-05
11495,8,2.5446248e-05
17303,3,2.8473887e-05
13847,0,2.7408621e-05
13847,2,3.09317e-05
13847,3,4.1425188e-05
13847,4,7.265821e-05
13847,7,3.9086983e-05
13847,8,9.211148e-05
14251,0,5.050196e-05
14251,3,2.8589882e-05
6308,2,0.0002561548
6308,3,0.00015232523
6308,5,0.00013892696
6308,6,0.0002740223
6308,7,5.3727534e-05
22124,6,6.5939756e-05
22124,7,1.7992248e-05
17300,7,2.9852901e-05
16395,3,2.7955604e-05
17301,3,4.6223453e-05
23975,3,2.7562539e-05
23975,7,1.6841437e-08
18399,3,2.7740276e-05
18399,7,1.1002221e-08
17939,2,0.00016676117
17939,3,4.5559147e-05
17939,5,0.00035982506
17939,7,0.00019610421
20474,2,8.024216e-06
20474,3,7.248166e-05
20474,7,1.9785821e-08
2140,3,6.347324e-05
3463,3,2.7809117e-05
3463,8,3.143181e-05
2137,3,0.000116715426
16876,0,2.854783e-06
16876,2,0.00034270663
16876,5,1.7033425e-08
16876,6,0.00011199798
16876,7,0.00017992238
16876,8,0.00036103604
2139,3,2.6267322e-05
2139,7,1.2312572e-07
90,0,0.00020244966
90,2,1.8038947e-05
90,3,4.4837685e-05
90,5,0.0002549404
90,6,4.241937e-05
90,8,3.4034848e-08
23700,3,0.00011074142
23700,5,7.891352e-07
23700,6,2.6489983e-05
23700,7,9.959686e-06
16727,0,0.0002900276
16727,1,0.00039831837
16727,2,6.716468e-05
16727,3,2.2812378e-08
16727,7,9.331341e-05
16727,8,3.4198816e-05
10302,0,5.329834e-05
10302,2,0.00010758474
10302,3,0.00015373956
10302,5,6.72605e-05
10302,6,0.00012311111
10302,7,0.00019420197
10302,8,0.00013682072
5332,3,2.8547107e-05
6726,0,1.1874096e-05
6726,1,1.38898715e-08
6726,2,0.00025124222
6726,3,4.3791202e-05
6726,7,2.495714e-05
6726,8,0.0002225571
16537,1,9.3088885e-05
16537,2,7.121164e-05
16537,3,4.759805e-05
16537,4,7.2490715e-05
16537,6,0.00014616753
20757,2,0.0001646237
20757,3,3.5698624e-05
20757,6,8.767497e-05
20757,7,2.587961e-08
20757,8,0.00031828004
15164,3,2.8365148e-05
17940,2,8.8311805e-05
17940,3,3.802761e-08
17940,6,0.000120646364
17940,7,0.00010391949
17940,8,3.047144e-05
15348,3,1.9026398e-05
15348,7,1.3765593e-05
62,0,0.0005218931
62,1,3.599426e-05
62,2,2.7278627e-05
62,3,0.0003323439
62,4,4.171415e-07
62,5,6.3156415e-07
62,6,0.00028478733
62,7,0.00038690135
62,8,0.00014899657
18410,3,6.0580045e-05
18410,7,2.977732e-07
2952,0,0.0012303852
2952,1,6.0890274e-05
2952,2,0.0004698485
2952,3,0.00047545083
2952,4,0.00015432671
2952,5,0.00019857996
2952,6,0.00027925934
2952,7,0.00052937766
2952,8,0.00010695273
2952,9,0.00042912544
3408,3,2.8107099e-05
16526,0,7.970059e-06
16526,1,1.346381e-08
16526,2,0.00011338012
16526,3,0.000105370724
16526,4,3.5412793e-08
16526,5,0.00018026367
16526,6,9.138493e-08
16526,7,0.00016250495
16526,8,0.00033293077
11542,3,2.8542969e-05
23606,3,2.5263998e-05
23606,7,3.023367e-07
23349,3,2.8402912e-05
6039,0,1.8271472e-05
6039,3,2.9360239e-05
23738,3,2.7454165e-05
23738,7,2.0331202e-08
4804,0,7.323666e-05
4804,6,5.494576e-05
4804,7,9.521539e-05
1182,0,5.37437e-06
1182,3,3.4428605e-05
1182,6,1.697426e-07
1182,7,9.081774e-05
903,0,0.00013289173
903,1,0.00010101052
903,2,3.7018842e-07
903,3,0.00029332435
903,5,1.3487333e-07
903,7,0.00013888934
903,9,4.719047e-08
8635,6,0.00014677292
8635,7,3.0048359e-05
19676,0,0.00029137605
19676,1,2.3884652e-08
19676,2,0.00024243299
19676,3,0.00033488596
19676,4,2.512385e-07
19676,5,5.349837e-05
19676,6,0.00013433222
19676,7,0.00043959435
19676,8,0.0004309044
19676,9,2.645919e-06
3444,3,2.7830632e-05
760,0,4.392136e-05
760,2,0.00018717641
760,3,5.9236623e-05
760,4,1.0435348e-08
760,6,2.1608525e-06
760,7,0.00020313683
760,8,0.0009980815
760,9,4.409278e-08
17256,0,6.412921e-05
17256,1,1.625155e-08
17256,2,0.00026984682
17256,3,0.00012166034
17256,4,1.1034312e-08
17256,6,1.038737e-08
17256,7,0.00040343142
17256,8,0.0010100643
5389,1,0.00010047969
5389,3,2.8876808e-05
5389,4,0.00017749722
19411,3,2.838853e-05
19411,8,0.00089903316
5382,0,0.00029845827
5382,1,5.0178187e-07
5382,2,0.0006376431
5382,3,0.0005390216
5382,4,8.1077276e-05
5382,5,1.4412011e-07
5382,6,0.0006694696
5382,7,0.00046377405
5382,8,0.016170185
5382,9,4.3907166e-05
20074,0,1.1879478e-05
20074,2,2.9524046e-05
20074,3,6.2768464e-05
20074,7,1.1625202e-05
18730,3,2.8416542e-05
482,1,8.447958e-05
482,3,9.5298696e-05
482,5,5.301615e-06
224,3,2.8357603e-05
3934,2,6.072071e-05
3934,3,0.00039385413
3934,5,7.8632375e-08
3934,6,2.2406048e-05
3934,7,5.177865e-06
12956,3,0.00017030505
3717,0,0.0007767998
3717,1,6.348165e-07
3717,2,0.000521814
3717,3,0.0007652031
3717,4,0.00020447676
3717,5,1.7871362e-05
3717,6,0.00012609035
3717,7,0.00099921
3717,8,0.00014205696
3717,9,0.000108844906
3035,3,9.830889e-05
3035,7,1.7017449e-08
6162,3,0.00011580692
6162,4,8.196245e-05
6162,5,1.6663699e-06
6162,6,5.2705964e-06
6162,7,1.6578999e-05
6162,8,1.702434e-05
6162,9,5.943552e-05
3287,3,2.7637632e-05
3287,7,1.3912197e-08
17868,3,2.7848582e-05
3712,3,2.793599e-05
23698,3,2.809587e-05
18838,2,2.9580613e-05
18838,3,1.7385979e-05
18838,7,2.6127735e-05
10511,3,4.243986e-08
10511,7,2.9208257e-05
10511,8,3.1404124e-05
427,3,4.4649933e-05
427,6,6.600109e-05
427,7,1.0333537e-05
427,8,0.000119025266
17434,5,1.7634024e-08
17434,7,2.9342185e-05
5520,3,2.559803e-05
5520,7,2.3258441e-07
8896,7,3.0022864e-05
13238,3,2.8516852e-05
5635,0,2.9156909e-05
5635,2,0.000102517864
5635,3,6.31687e-05
5635,4,0.00018049692
5635,5,1.4891835e-05
5635,6,0.00038768587
5635,7,5.4338052e-05
5635,8,7.570296e-05
5635,9,0.00072166894
8613,0,3.622136e-05
8613,3,2.7360697e-05
8613,5,6.707336e-08
8613,6,1.0806468e-05
8613,7,6.6073044e-06
14671,3,2.6211994e-05
14671,7,1.2952312e-07
24002,3,2.8276803e-05
14717,3,0.00023269527
14717,5,0.00029067468
14717,7,3.7160116e-05
14717,8,4.5180037e-05
2386,2,3.335039e-05
2386,3,0.00022786204
2386,7,3.863672e-05
3370,0,6.742427e-05
3370,1,7.118329e-08
3370,2,0.0002577048
3370,3,0.000553517
3370,4,5.454859e-07
3370,5,0.00016188284
3370,6,0.00017952065
3370,7,0.0004352036
3370,8,0.0002466642
3370,9,0.00033752184
12967,3,0.00018762125
2150,3,6.361553e-05
2150,4,6.6137574e-05
2150,6,2.6491547e-05
2150,7,3.325201e-08
22752,3,6.307377e-05
22752,7,1.0275502e-08
22625,3,8.083786e-05
12685,3,6.226407e-05
12685,7,5.129918e-08
8493,3,2.7714574e-05
8493,7,1.1808435e-08
3381,3,2.8627479e-05
22597,0,5.5916534e-08
22597,2,7.123636e-05
22597,3,0.00013681367
22597,5,1.3765375e-06
22597,7,7.547776e-05
22597,8,0.00012081597
12946,7,1.7955172e-05
16417,3,2.7791619e-05
11951,0,0.00019248883
11951,1,2.064693e-07
11951,2,3.0073913e-06
11951,3,0.00085365353
11951,4,1.0303017e-08
11951,5,2.8367513e-08
11951,6,1.2975543e-07
11951,7,0.00031737314
11951,8,0.00010978745
11951,9,0.000120340126
7203,0,7.170257e-05
7203,2,0.00010082322
7203,3,0.00021249327
7203,5,1.9063484e-07
7203,6,0.00036685233
7203,7,0.0001642212
7203,8,5.5766228e-05
20377,7,1.7952365e-05
23831,0,2.0427873e-08
23831,3,6.944517e-05
23831,6,1.9678428e-06
23831,7,4.7042526e-05
18425,3,2.8275832e-05
18425,4,7.241499e-05
5743,3,4.248759e-05
5743,7,2.2735572e-05
5743,8,2.5647363e-05
14666,1,9.359156e-05
14666,3,3.9923412e-05
14666,4,7.291762e-05
14666,6,8.366204e-05
14666,7,6.458701e-05
14666,8,1.0878112e-07
23439,3,2.7071119e-05
23439,7,4.0156507e-08
21636,1,4.0577817e-08
21636,2,0.00044781552
21636,5,2.456718e-08
21636,7,0.00013227748
12704,3,4.5700403e-05
19930,3,2.3296825e-05
19930,5,0.00019713645
19930,6,2.6540174e-05
19930,7,1.1513489e-05
19930,8,3.1320258e-05
13924,0,3.986195e-06
13924,2,2.7429514e-05
13924,3,3.1602292e-05
13924,5,5.7976557e-08
13924,6,0.00010100195
13924,7,4.9794875e-05
13924,9,0.000352214
8887,3,2.835011e-05
5152,3,8.435231e-05
5152,7,4.0575167e-05
12964,3,6.378757e-05
3737,3,6.347312e-05
767,0,0.0005628402
767,1,1.1100024e-08
767,2,6.0512542e-05
767,3,6.790541e-05
767,4,0.00022139953
767,6,0.00016616237
767,7,0.0001085411
767,8,0.00071527594
16328,0,0.00016592548
16328,2,0.000105368505
16328,3,0.00013855238
16328,4,7.315723e-05
16328,5,9.425574e-05
16328,6,0.00033184793
16328,7,7.490939e-05
16328,8,2.8558545e-05
16328,9,2.5543744e-07
11428,3,2.8214445e-05
22282,3,2.8438822e-05
23661,7,1.7997825e-05
14041,0,0.0001257029
14041,3,0.00026110263
14041,6,0.0002950177
14041,7,4.9099373e-05
14041,8,3.3143628e-05
14041,9,8.7515495e-05
22499,3,2.8518427e-05
7163,3,2.9462926e-05
7163,5,3.168066e-05
16388,0,0.00017290511
16388,3,2.8931196e-05
567,0,1.4483052e-05
567,7,3.232646e-05
2138,3,2.8510733e-05
20243,0,0.000708717
20243,1,8.2944265e-05
20243,2,3.2208675e-08
20243,3,0.00012315068
20243,5,2.1956826e-08
20243,6,0.0001876275
20243,7,8.622643e-05
20243,8,8.073326e-08
20243,9,0.00014560531
261,0,0.00045896185
261,3,7.673102e-05
261,4,0.0001802702
261,7,9.43377e-06
12240,3,1.5732144e-08
12240,5,2.0768108e-05
12240,7,2.102787e-05
17608,0,6.473933e-05
17608,2,4.1599324e-06
17608,3,4.3291588e-05
17608,7,2.586657e-05
17608,8,0.00016467347
17941,3,2.8494453e-05
12949,3,2.6943238e-05
12949,7,5.1855388e-08
16302,3,2.6106689e-05
16302,7,1.4746806e-07
17302,3,7.595031e-08
17302,7,4.0766543e-05
17304,3,7.534629e-05
17304,5,2.3046807e-05
17304,7,3.773073e-05
17304,9,0.0001604672
16557,0,2.8762664e-05
16557,3,0.00014819772
16557,6,6.932269e-05
16557,7,5.9714712e-05
16557,8,0.00014610398
23815,3,2.7983426e-05
20921,3,2.8418273e-05
5181,2,7.3645475e-05
5181,3,5.4186017e-05
5181,5,2.8266866e-06
5181,7,9.865894e-05
5181,8,8.829602e-06
5181,9,0.00035966776
11750,3,2.2744005e-05
11750,7,1.1354335e-05
20918,0,2.7853943e-07
20918,2,0.00014403569
20918,3,4.0463027e-07
20918,5,0.0001594132
20918,6,5.8767902e-05
20918,7,0.00033689121
1527,3,2.6944832e-05
1527,7,5.0153098e-08
7188,0,3.7150305e-05
7188,2,4.2117008e-05
7188,3,2.5017836e-05
7188,6,7.5744705e-05
7188,7,5.5459626e-05
7188,8,3.161697e-05
12689,7,2.9999079e-05
19906,3,2.8309561e-05
24030,2,7.2659735e-05
24030,3,6.326522e-05
24030,7,8.265017e-06
12971,3,0.00020593376
16801,0,1.891349e-05
16801,2,2.8361199e-05
16801,3,2.9317207e-05
16801,4,7.247703e-05
16801,6,2.5122366e-05
16801,7,2.1846084e-08
7115,3,2.8149618e-05
23385,3,2.8061328e-05
8600,3,1.2574036e-05
8600,7,1.8497485e-05
8600,9,6.09174e-05
24009,7,1.7936603e-05
18307,2,3.962793e-08
18307,3,0.0001646482
18307,4,0.00028961356
18307,5,0.00027715432
18307,6,0.00014873066
18307,7,3.553531e-05
18307,9,0.00049866614
3023,0,5.549947e-05
3023,1,0.0005567619
3023,3,0.00036459122
3023,4,9.027158e-05
3023,6,7.253936e-08
3023,7,7.3942254e-05
23370,0,7.167303e-05
23370,1,3.684947e-08
23370,2,0.00033940465
23370,3,0.00040741844
23370,4,0.00027159104
23370,5,2.6394266e-08
23370,6,2.152569e-05
23370,7,0.00056042004
23370,8,0.00043600998
12901,0,1.6881216e-08
12901,1,1.3511763e-08
12901,2,0.0008858207
12901,3,0.00032191793
12901,5,1.0804844e-08
12901,7,0.0004955042
12901,9,2.9434934e-08
24542,2,0.0001184629
24542,3,5.8279602e-05
24542,7,1.1178483e-05
17158,3,2.8314393e-05
22238,0,0.000112622416
22238,2,2.7326598e-08
22238,3,0.00020785612
22238,4,0.00015605475
22238,5,5.831993e-08
22238,6,3.6924423e-05
22238,7,0.0002091925
22238,8,1.4025025e-05
12621,0,3.127015e-05
12621,2,4.801631e-05
12621,3,6.164524e-05
12621,7,3.4637003e-05
20121,3,2.1449663e-05
20121,7,1.2188023e-05
9665,3,2.710447e-05
9665,7,3.8498257e-08
12520,0,0.00010088845
12520,2,0.00011470107
12520,3,2.8109218e-05
12520,4,4.792157e-05
12520,5,0.00023731623
12520,6,0.000291527
12520,7,0.00023542471
12520,8,4.340656e-05
12520,9,0.00054221245
3719,3,2.7954111e-05
22154,2,4.954186e-06
22154,3,4.614505e-05
22154,6,0.00017297275
20418,3,2.6398058e-05
20418,7,1.054355e-07
12357,3,2.8028453e-05
12951,3,2.8146986e-05
5862,0,8.839758e-05
5862,3,8.8124354e-05
5862,6,3.2430522e-05
5862,7,0.00015291413
5862,8,2.4996089e-05
13501,3,2.6605683e-05
13501,7,8.435121e-08
9828,0,2.5033994e-05
9828,2,3.5904228e-07
9828,3,0.0001166372
9828,5,6.0198905e-05
9828,6,0.00020897556
9828,7,0.00011033566
23587,0,2.3077797e-05
23587,1,1.48468455e-08
23587,3,0.00018909712
23587,4,0.00013577902
23587,6,0.00015532157
23587,7,0.00033633347
23587,8,1.4128783e-07
6671,2,2.1773549e-07
6671,3,9.112173e-05
6671,7,5.8151465e-05
13620,3,2.8027174e-05
12407,3,4.622169e-05
18747,3,2.8048968e-05
4589,3,2.6700265e-05
4589,7,7.1285456e-08
2803,7,4.136913e-05
11376,3,2.7757396e-05
11376,7,1.0344013e-08
24023,3,2.811348e-05
18086,3,2.8164119e-05
9617,0,7.451424e-05
9617,1,1.3139209e-08
9617,2,0.000807774
9617,3,0.00010735525
9617,5,5.03235e-05
9617,6,0.00023864824
9617,7,8.117143e-05
9617,8,0.00011802818
9617,9,0.00045485137
6598,0,0.00027425447
6598,1,4.0366846e-08
6598,2,0.00032674923
6598,3,0.0007262284
6598,4,0.00080554344
6598,5,0.009493061
6598,6,0.00055195595
6598,7,0.00023576154
6598,8,4.546282e-06
6598,9,0.00014922877
13244,0,0.0001193302
13244,2,5.1715455e-05
13244,3,0.00024874654
13244,5,7.6755394e-05
13244,6,0.00014377713
13244,7,0.00012790681
13244,9,5.797189e-05
4917,3,2.8312097e-05
5522,7,1.7927128e-05
13342,0,0.00021013725
13342,2,4.959421e-07
13342,5,3.5955596e-05
13342,7,0.00025802208
13342,8,0.00019245873
18769,0,0.00021031608
18769,3,6.2587584e-05
18769,4,9.354717e-06
18769,5,0.00014631913
18769,6,0.00029513758
18769,7,0.00015127726
18769,8,1.8845827e-05
22294,7,1.7938075e-05
3966,3,5.0938208e-05
3966,4,0.0004006211
3966,5,3.0096395e-05
3966,6,9.991305e-05
21134,3,2.8479264e-05
5490,3,2.802803e-05
5490,6,2.6463998e-05
22276,0,5.035297e-05
22276,3,4.6200494e-05
22276,5,0.00030989145
22276,8,7.844337e-05
23770,3,2.6366179e-05
23770,7,1.1161258e-07
22539,2,7.343565e-05
22539,3,6.351144e-05
22539,4,0.00013690452
22539,6,6.59746e-05
22539,7,6.278115e-05
22539,8,6.253884e-05
6110,3,0.00013729754
6110,5,4.283267e-05
6110,6,5.21155e-05
6110,7,0.00011411397
6110,8,3.0854568e-05
14179,3,2.8220391e-05
2323,2,7.262745e-05
2323,7,5.3852807e-05
24036,7,3.0000223e-05
22622,3,0.00011100237
22622,6,4.583759e-05
22622,7,2.7649841e-05
22622,9,6.1729e-07
10295,3,0.00016865965
10295,7,7.073264e-05
10295,8,7.8175115e-05
10295,9,3.6434947e-05
17189,0,3.1199015e-05
17189,1,2.2239486e-05
17189,2,0.0002740725
17189,3,5.767928e-05
17189,5,5.3447584e-05
17189,6,0.00023361627
17189,7,0.0003437485
17189,8,2.3402508e-05
17189,9,0.0034582827
12962,3,3.183149e-08
12962,7,1.7241173e-05
11155,0,0.0002816397
11155,1,8.117499e-05
11155,3,6.9928916e-05
11155,5,0.0029111358
11155,6,0.00031914114
11155,7,3.256826e-05
11155,8,3.2065385e-05
11155,9,1.0798374e-08
17191,3,2.7601862e-05
17191,6,2.6183934e-05
17191,7,1.9376536e-08
1797,0,1.3458413e-05
